Order ID,Order Date,Customer ID,Product ID,Units Sold,Total Sales
58793,9-24-2016,E1068,67,60,"?2,958.00"
77267,1-11-2018,E1075,26,28,?588.00
68492,5-6-2017,E1024,12,19,"?5,006.50"
51254,5-30-2015,E1006,51,71,"?2,698.00"
31886,3-24-2016,E1032,65,10,?120.00
53793,8-6-2015,E1052,13,61,?808.25
77515,11-5-2016,E1044,57,63,"?2,872.80"
50208,3-24-2018,E1034,3,86,"?1,582.40"
75281,2-21-2018,E1019,67,18,?887.40
69664,6-16-2018,E1014,60,11,?137.50
77255,5-27-2018,E1035,16,85,?212.50
18753,10-11-2017,E1056,1,71,"?2,769.00"
46283,6-29-2015,E1089,51,7,?266.00
20533,7-12-2017,E1021,2,90,?900.00
35186,7-5-2018,E1050,44,45,?630.00
19194,11-23-2017,E1008,19,27,?337.50
32087,4-19-2018,E1003,64,41,"?1,168.50"
11008,6-27-2016,E1040,17,89,"?1,379.50"
37067,12-27-2015,E1054,72,16,?144.00
27434,6-22-2017,E1011,17,89,"?1,379.50"
72453,11-3-2018,E1079,75,48,"?2,107.20"
26339,4-30-2017,E1044,32,57,"?1,026.00"
12209,12-15-2015,E1022,47,21,?504.00
60942,1-21-2017,E1071,22,75,?337.50
65754,8-28-2016,E1060,52,67,"?3,685.00"
83568,8-25-2015,E1036,55,34,?510.00
27080,7-21-2018,E1075,31,31,?186.00
22672,3-4-2018,E1053,50,43,?903.00
10640,3-16-2018,E1042,47,73,"?1,752.00"
75316,1-27-2018,E1077,76,48,"?1,596.00"
21646,6-5-2016,E1027,70,33,?767.25
39451,12-17-2017,E1045,52,8,?440.00
46756,2-9-2015,E1071,11,29,?369.75
25321,9-17-2018,E1002,1,64,"?2,496.00"
65363,4-22-2016,E1029,63,59,?590.00
24191,4-9-2016,E1020,5,68,"?4,250.00"
58439,6-12-2017,E1064,68,13,?119.60
68671,5-27-2017,E1034,48,22,?383.90
36295,3-25-2018,E1027,47,37,?888.00
70570,6-30-2015,E1044,58,60,?840.00
40278,8-21-2017,E1080,6,60,"?1,080.00"
71446,4-21-2017,E1058,72,41,?369.00
6133,2-28-2018,E1081,33,49,?686.00
77138,6-20-2015,E1019,13,77,"?1,020.25"
26633,1-15-2018,E1047,54,35,?271.25
60486,4-30-2018,E1015,55,21,?315.00
53825,6-24-2016,E1054,8,39,?702.00
47008,1-11-2017,E1058,66,68,"?1,224.00"
47408,4-19-2017,E1023,18,50,"?1,900.00"
56288,8-20-2015,E1033,56,50,?475.00
66980,2-25-2016,E1063,27,31,?961.00
18666,8-18-2016,E1061,47,83,"?1,992.00"
71520,12-25-2018,E1031,46,35,?525.00
67241,10-18-2018,E1030,33,34,?476.00
65683,4-3-2015,E1022,26,68,"?1,428.00"
73637,1-23-2016,E1061,72,8,?72.00
80553,4-25-2018,E1064,6,52,?936.00
34535,11-13-2018,E1045,10,45,?960.75
12215,12-3-2016,E1082,10,30,?640.50
77936,8-11-2015,E1033,46,58,?870.00
9856,5-12-2017,E1051,5,66,"?4,125.00"
35744,5-15-2018,E1048,69,48,"?5,941.92"
26796,9-2-2018,E1003,30,44,?424.60
51980,9-18-2017,E1080,19,18,?225.00
67402,11-17-2016,E1050,59,43,"?1,887.70"
80824,6-12-2017,E1003,28,79,"?1,501.00"
49774,7-18-2017,E1035,44,78,"?1,092.00"
89970,1-17-2016,E1088,75,62,"?2,721.80"
45958,8-13-2016,E1056,66,15,?270.00
7068,1-30-2016,E1040,1,8,?312.00
58024,4-27-2015,E1083,30,28,?270.20
7340,3-24-2018,E1076,20,80,"?2,000.00"
25218,12-5-2018,E1013,63,82,?820.00
30551,12-24-2016,E1035,69,27,"?3,342.33"
68191,8-4-2018,E1027,18,18,?684.00
59796,10-6-2015,E1005,50,10,?210.00
83328,11-15-2016,E1004,19,68,?850.00
65403,6-24-2017,E1030,69,56,"?6,932.24"
28720,9-22-2017,E1024,39,69,"?1,380.00"
75009,5-3-2017,E1087,15,17,?365.50
58528,4-5-2015,E1045,11,15,?191.25
69674,9-22-2018,E1034,38,82,"?2,624.00"
46889,6-24-2015,E1043,47,30,?720.00
51814,2-9-2016,E1069,48,16,?279.20
67202,4-6-2018,E1034,68,30,?276.00
64022,9-13-2018,E1020,71,17,?126.65
73490,12-24-2015,E1027,2,9,?90.00
46787,7-2-2017,E1034,42,42,"?1,087.38"
25474,3-13-2017,E1018,58,49,?686.00
40990,6-23-2016,E1081,49,70,"?2,296.00"
29668,12-29-2016,E1013,19,6,?75.00
66052,9-26-2017,E1038,70,29,?674.25
35117,5-18-2015,E1025,64,59,"?1,681.50"
27078,6-27-2015,E1018,71,14,?104.30
15972,5-30-2016,E1030,65,68,?816.00
47324,4-9-2017,E1053,66,52,?936.00
38810,11-11-2017,E1050,22,87,?391.50
15708,2-17-2016,E1061,53,89,"?1,735.50"
76362,10-20-2015,E1009,19,32,?400.00
89737,9-26-2016,E1062,73,76,"?2,280.00"
40596,4-17-2016,E1030,15,89,"?1,913.50"
57730,6-24-2017,E1076,47,72,"?1,728.00"
74337,6-13-2016,E1058,67,44,"?2,169.20"
56374,8-15-2015,E1039,55,55,?825.00
66449,4-12-2017,E1014,44,81,"?1,134.00"
31797,4-30-2018,E1087,60,61,?762.50
66054,4-26-2018,E1061,23,58,"?2,088.00"
89269,9-6-2015,E1051,75,67,"?2,941.30"
81108,11-22-2016,E1021,7,37,?703.00
36572,3-1-2018,E1063,67,57,"?2,810.10"
79388,8-15-2015,E1014,57,61,"?2,781.60"
87888,1-11-2018,E1076,60,61,?762.50
63919,8-26-2018,E1014,68,9,?82.80
65652,3-11-2015,E1044,71,22,?163.90
31793,3-19-2016,E1027,50,62,"?1,302.00"
83044,6-15-2018,E1062,62,76,"?6,156.00"
82153,11-13-2016,E1031,39,22,?440.00
18592,11-30-2018,E1072,20,80,"?2,000.00"
86281,11-3-2018,E1024,1,33,"?1,287.00"
47953,2-27-2015,E1027,23,25,?900.00
47723,5-18-2015,E1010,51,73,"?2,774.00"
51397,4-15-2018,E1077,69,69,"?8,541.51"
82794,9-19-2015,E1089,52,22,"?1,210.00"
38538,10-23-2015,E1013,22,7,?31.50
22011,2-13-2017,E1062,23,15,?540.00
53905,5-17-2015,E1018,18,14,?532.00
55765,6-27-2018,E1020,17,67,"?1,038.50"
81530,4-25-2015,E1016,18,87,"?3,306.00"
83392,5-30-2015,E1086,67,69,"?3,401.70"
20260,11-4-2017,E1045,30,41,?395.65
34733,11-18-2016,E1007,20,56,"?1,400.00"
42529,9-13-2015,E1079,61,64,?896.00
78099,1-13-2017,E1064,21,88,"?2,288.00"
48604,6-27-2015,E1066,5,60,"?3,750.00"
29030,12-7-2016,E1015,65,59,?708.00
25158,1-22-2015,E1078,55,85,"?1,275.00"
25105,11-9-2015,E1065,26,47,?987.00
39860,1-10-2017,E1052,74,19,?308.75
14398,6-4-2016,E1068,57,65,"?2,964.00"
38945,10-6-2016,E1049,38,9,?288.00
6157,7-6-2018,E1041,42,38,?983.82
64221,8-4-2017,E1014,61,36,?504.00
72618,7-23-2016,E1033,49,60,"?1,968.00"
35566,12-23-2016,E1015,73,58,"?1,740.00"
15016,1-5-2015,E1069,28,83,"?1,577.00"
28621,11-3-2017,E1006,33,15,?210.00
51358,2-10-2015,E1078,46,65,?975.00
52433,9-7-2017,E1068,7,90,"?1,710.00"
10483,11-15-2018,E1080,73,27,?810.00
37227,4-2-2018,E1026,12,50,"?13,175.00"
36480,12-20-2016,E1011,72,63,?567.00
81120,2-13-2015,E1019,20,89,"?2,225.00"
33471,11-24-2016,E1016,41,55,"?1,914.00"
76742,1-3-2017,E1017,65,22,?264.00
44972,6-2-2018,E1076,44,9,?126.00
81710,9-2-2015,E1005,23,60,"?2,160.00"
56649,9-6-2016,E1070,31,16,?96.00
30463,5-27-2017,E1045,66,89,"?1,602.00"
29847,2-15-2017,E1001,47,12,?288.00
84507,11-22-2018,E1058,51,72,"?2,736.00"
45382,4-7-2018,E1014,11,29,?369.75
12965,3-15-2015,E1023,7,22,?418.00
12141,2-23-2018,E1009,65,15,?180.00
71275,8-17-2018,E1036,3,85,"?1,564.00"
37736,6-20-2017,E1068,14,66,?462.00
81337,12-4-2015,E1022,11,27,?344.25
25748,12-7-2017,E1042,55,23,?345.00
10230,6-15-2018,E1027,71,32,?238.40
64701,3-13-2015,E1076,63,84,?840.00
21607,1-30-2016,E1064,56,66,?627.00
37241,12-21-2016,E1089,1,43,"?1,677.00"
18498,2-10-2016,E1031,37,51,"?2,703.00"
80433,2-9-2017,E1036,48,52,?907.40
69274,8-24-2018,E1018,37,43,"?2,279.00"
63484,7-31-2015,E1004,17,46,?713.00
72115,1-3-2015,E1039,12,69,"?18,181.50"
30730,10-21-2016,E1073,57,73,"?3,328.80"
20665,5-5-2018,E1051,15,46,?989.00
20774,6-4-2018,E1035,20,54,"?1,350.00"
64346,8-15-2018,E1026,72,70,?630.00
28762,5-17-2017,E1041,73,86,"?2,580.00"
62021,11-19-2018,E1016,51,28,"?1,064.00"
81198,5-12-2015,E1037,6,72,"?1,296.00"
60171,11-7-2018,E1042,45,76,?988.00
68617,7-13-2017,E1065,9,67,"?1,474.00"
27243,10-12-2018,E1079,3,86,"?1,582.40"
41108,3-9-2018,E1089,7,69,"?1,311.00"
27244,3-30-2015,E1007,9,26,?572.00
6032,12-14-2017,E1085,31,83,?498.00
23401,2-8-2015,E1058,51,69,"?2,622.00"
26532,10-20-2016,E1044,37,11,?583.00
21159,6-29-2015,E1041,65,18,?216.00
24062,10-26-2015,E1036,77,35,?332.50
63312,11-25-2016,E1072,12,47,"?12,384.50"
21999,7-7-2016,E1075,72,26,?234.00
79328,5-11-2015,E1026,64,49,"?1,396.50"
5277,6-26-2016,E1049,65,24,?288.00
26877,2-26-2017,E1089,4,85,"?2,890.00"
57527,3-3-2017,E1087,8,82,"?1,476.00"
48955,5-10-2016,E1054,57,16,?729.60
20289,11-21-2017,E1074,33,66,?924.00
62511,4-12-2016,E1019,21,6,?156.00
55554,6-17-2017,E1046,22,73,?328.50
74631,4-24-2015,E1020,77,69,?655.50
17454,11-28-2015,E1067,15,7,?150.50
89037,11-7-2017,E1036,24,59,"?1,147.55"
42956,7-30-2015,E1084,41,39,"?1,357.20"
54088,1-23-2016,E1025,50,42,?882.00
45655,11-24-2017,E1087,27,66,"?2,046.00"
64995,9-29-2015,E1002,39,43,?860.00
74809,5-11-2016,E1005,63,57,?570.00
34275,10-15-2016,E1017,67,7,?345.10
81670,10-8-2015,E1003,42,56,"?1,449.84"
64069,4-29-2015,E1018,39,75,"?1,500.00"
13699,2-24-2018,E1010,29,83,"?3,818.00"
36143,5-4-2017,E1073,8,25,?450.00
66003,7-6-2017,E1005,5,30,"?1,875.00"
25730,6-2-2016,E1033,52,84,"?4,620.00"
11139,5-18-2018,E1037,30,10,?96.50
41993,1-28-2017,E1046,29,88,"?4,048.00"
70852,9-13-2015,E1020,50,53,"?1,113.00"
40896,8-2-2016,E1039,14,5,?35.00
33888,11-11-2016,E1056,69,63,"?7,798.77"
18431,8-18-2016,E1075,64,64,"?1,824.00"
39511,11-5-2015,E1066,64,64,"?1,824.00"
80077,11-29-2015,E1036,77,20,?190.00
66277,2-16-2016,E1067,21,21,?546.00
56678,7-13-2017,E1048,41,32,"?1,113.60"
72526,9-5-2015,E1024,27,46,"?1,426.00"
25324,2-11-2016,E1065,42,51,"?1,320.39"
79700,6-20-2017,E1022,5,13,?812.50
10334,2-13-2018,E1060,67,84,"?4,141.20"
60068,7-5-2016,E1030,14,28,?196.00
74907,1-12-2017,E1016,36,22,?374.00
55958,6-27-2015,E1064,7,59,"?1,121.00"
15740,6-6-2016,E1053,4,14,?476.00
21768,12-22-2017,E1074,70,22,?511.50
30103,5-29-2015,E1021,29,71,"?3,266.00"
83108,7-28-2016,E1043,13,55,?728.75
67825,5-20-2017,E1049,7,40,?760.00
77608,3-18-2016,E1055,49,40,"?1,312.00"
64715,11-13-2018,E1006,19,23,?287.50
7069,4-25-2015,E1088,26,61,"?1,281.00"
71810,12-19-2017,E1050,23,77,"?2,772.00"
44773,5-23-2016,E1060,22,87,?391.50
26565,3-2-2015,E1067,61,35,?490.00
73230,5-15-2017,E1062,72,81,?729.00
21085,4-19-2016,E1063,44,8,?112.00
17897,2-23-2018,E1077,12,6,"?1,581.00"
72091,7-28-2017,E1064,44,25,?350.00
85925,7-24-2015,E1007,14,26,?182.00
66655,5-4-2017,E1076,46,23,?345.00
57771,2-9-2016,E1038,54,9,?69.75
58592,8-9-2016,E1069,57,57,"?2,599.20"
69322,6-20-2016,E1068,60,86,"?1,075.00"
56571,11-4-2015,E1029,53,66,"?1,287.00"
53042,8-23-2018,E1089,29,10,?460.00
34869,8-3-2015,E1015,33,70,?980.00
38984,5-28-2017,E1027,23,88,"?3,168.00"
41993,7-29-2018,E1031,16,54,?135.00
21997,8-2-2015,E1061,11,6,?76.50
86358,10-15-2018,E1084,50,45,?945.00
70211,9-8-2018,E1061,38,82,"?2,624.00"
10984,7-22-2018,E1010,49,25,?820.00
7942,6-4-2015,E1015,30,21,?202.65
88060,12-18-2015,E1055,8,74,"?1,332.00"
88180,8-24-2018,E1087,20,39,?975.00
7155,12-10-2016,E1036,71,13,?96.85
74289,6-7-2017,E1066,39,64,"?1,280.00"
57794,6-2-2016,E1032,23,25,?900.00
74545,8-27-2015,E1048,74,36,?585.00
80045,4-11-2018,E1018,22,48,?216.00
16689,4-27-2017,E1016,67,67,"?3,303.10"
37315,1-19-2015,E1015,5,55,"?3,437.50"
50242,7-28-2015,E1060,10,37,?789.95
80227,11-10-2017,E1089,39,75,"?1,500.00"
80431,1-2-2016,E1034,57,71,"?3,237.60"
77147,12-7-2015,E1049,73,69,"?2,070.00"
85675,9-10-2016,E1069,37,35,"?1,855.00"
35854,10-18-2015,E1032,54,56,?434.00
20168,6-11-2015,E1020,24,74,"?1,439.30"
37240,2-13-2018,E1083,45,52,?676.00
32279,1-12-2017,E1050,11,26,?331.50
85592,5-13-2015,E1014,31,22,?132.00
23987,4-19-2017,E1018,29,80,"?3,680.00"
74246,6-10-2016,E1070,66,70,"?1,260.00"
65015,2-11-2018,E1011,43,65,"?2,600.00"
38625,3-11-2018,E1055,66,72,"?1,296.00"
73708,3-24-2016,E1041,20,46,"?1,150.00"
82243,5-10-2018,E1044,32,23,?414.00
83442,4-3-2017,E1066,34,28,?280.00
55018,3-19-2016,E1012,23,5,?180.00
7228,7-30-2016,E1078,25,68,"?2,123.64"
72966,2-25-2018,E1043,15,49,"?1,053.50"
88133,3-29-2018,E1030,32,89,"?1,602.00"
61758,12-27-2016,E1003,31,6,?36.00
14680,3-24-2015,E1075,68,65,?598.00
57293,1-7-2018,E1005,57,15,?684.00
71107,11-24-2016,E1031,34,49,?490.00
36308,12-10-2018,E1034,1,65,"?2,535.00"
57323,1-6-2017,E1046,32,73,"?1,314.00"
39805,4-13-2015,E1039,56,8,?76.00
17550,8-17-2017,E1084,55,24,?360.00
85054,4-5-2015,E1065,1,17,?663.00
49057,5-27-2018,E1029,5,50,"?3,125.00"
31565,10-5-2015,E1052,1,65,"?2,535.00"
8489,1-21-2016,E1038,74,68,"?1,105.00"
23484,2-8-2017,E1038,18,58,"?2,204.00"
63907,10-21-2016,E1049,72,10,?90.00
37853,9-26-2017,E1039,7,50,?950.00
89788,2-25-2015,E1018,75,21,?921.90
64202,6-8-2015,E1086,40,12,"?1,164.00"
67153,8-20-2016,E1072,63,63,?630.00
37159,6-20-2016,E1072,41,55,"?1,914.00"
66475,8-24-2016,E1041,38,29,?928.00
40858,9-10-2018,E1045,33,63,?882.00
6995,2-29-2016,E1040,3,79,"?1,453.60"
40929,7-10-2016,E1083,2,64,?640.00
25836,3-27-2018,E1055,33,65,?910.00
46913,2-5-2016,E1001,54,26,?201.50
74821,3-19-2017,E1019,58,52,?728.00
76549,5-30-2015,E1030,18,50,"?1,900.00"
56539,12-20-2015,E1006,76,35,"?1,163.75"
55228,12-5-2016,E1038,59,66,"?2,897.40"
27064,8-1-2017,E1080,69,82,"?10,150.78"
59122,8-18-2016,E1036,60,64,?800.00
39635,11-1-2015,E1047,6,81,"?1,458.00"
35988,2-13-2016,E1040,77,70,?665.00
40128,2-1-2016,E1076,72,58,?522.00
80266,11-9-2015,E1086,3,5,?92.00
67336,7-17-2017,E1083,30,10,?96.50
64826,5-17-2018,E1023,12,82,"?21,607.00"
45947,2-26-2016,E1064,51,90,"?3,420.00"
16872,4-26-2015,E1088,2,62,?620.00
61049,2-10-2017,E1030,8,35,?630.00
89904,2-15-2015,E1085,34,29,?290.00
22648,8-26-2017,E1064,12,68,"?17,918.00"
84085,4-21-2015,E1044,57,8,?364.80
52659,12-4-2018,E1055,67,22,"?1,084.60"
47687,12-13-2016,E1079,36,73,"?1,241.00"
55744,8-10-2017,E1020,56,31,?294.50
16987,4-4-2017,E1022,48,76,"?1,326.20"
16725,3-8-2015,E1054,2,6,?60.00
43256,5-9-2016,E1074,4,22,?748.00
34113,3-20-2017,E1068,77,63,?598.50
71680,6-15-2016,E1021,36,86,"?1,462.00"
89465,1-2-2017,E1002,40,34,"?3,298.00"
58188,11-8-2017,E1046,28,26,?494.00
75053,1-24-2018,E1056,41,52,"?1,809.60"
64431,11-5-2015,E1062,56,41,?389.50
55090,11-4-2018,E1046,71,30,?223.50
82654,4-18-2015,E1080,48,73,"?1,273.85"
73318,6-26-2016,E1050,36,39,?663.00
29326,12-15-2016,E1012,17,70,"?1,085.00"
58749,12-29-2016,E1076,55,13,?195.00
88196,5-8-2015,E1080,13,5,?66.25
46864,2-2-2017,E1054,60,11,?137.50
84402,3-28-2016,E1085,70,26,?604.50
51911,10-23-2017,E1080,11,43,?548.25
47586,11-30-2015,E1081,13,61,?808.25
17210,9-23-2016,E1015,33,13,?182.00
41125,8-18-2015,E1065,75,21,?921.90
54056,12-9-2017,E1004,18,52,"?1,976.00"
37965,2-27-2018,E1010,37,89,"?4,717.00"
5237,6-27-2015,E1086,17,43,?666.50
65707,8-2-2016,E1089,60,75,?937.50
51009,4-20-2016,E1076,47,39,?936.00
19760,11-26-2015,E1053,4,46,"?1,564.00"
64736,2-19-2016,E1079,22,46,?207.00
76921,12-21-2018,E1034,43,28,"?1,120.00"
46584,6-18-2016,E1069,14,28,?196.00
62200,1-19-2016,E1039,36,25,?425.00
72591,2-28-2018,E1067,30,12,?115.80
85473,2-17-2015,E1076,24,84,"?1,633.80"
85931,10-30-2016,E1087,42,63,"?1,631.07"
55841,8-15-2015,E1045,35,54,"?1,136.70"
27094,11-30-2017,E1024,7,61,"?1,159.00"
59595,11-1-2018,E1075,34,71,?710.00
42007,3-26-2016,E1022,55,16,?240.00
46715,9-19-2017,E1010,72,22,?198.00
46870,9-27-2016,E1037,50,51,"?1,071.00"
52298,12-24-2015,E1082,25,72,"?2,248.56"
79819,9-13-2016,E1041,73,40,"?1,200.00"
41210,10-23-2015,E1066,74,87,"?1,413.75"
44095,3-30-2017,E1014,69,38,"?4,704.02"
34174,9-14-2018,E1036,18,59,"?2,242.00"
59815,9-8-2016,E1054,53,87,"?1,696.50"
71306,4-27-2016,E1062,48,15,?261.75
7908,3-15-2016,E1080,60,30,?375.00
88047,4-13-2016,E1060,39,59,"?1,180.00"
23354,9-7-2015,E1071,21,13,?338.00
41036,3-23-2015,E1003,63,74,?740.00
6838,10-18-2018,E1055,40,60,"?5,820.00"
68463,3-29-2017,E1087,36,17,?289.00
41431,10-17-2016,E1032,34,26,?260.00
73496,9-25-2015,E1004,15,78,"?1,677.00"
23556,4-15-2018,E1026,16,19,?47.50
25313,4-17-2015,E1030,23,80,"?2,880.00"
52677,1-4-2015,E1005,20,70,"?1,750.00"
12880,8-31-2017,E1086,69,52,"?6,437.08"
79572,8-17-2016,E1020,41,33,"?1,148.40"
22310,2-22-2018,E1061,5,29,"?1,812.50"
58618,2-22-2016,E1065,69,84,"?10,398.36"
79488,5-11-2016,E1041,41,22,?765.60
24978,3-22-2017,E1008,57,36,"?1,641.60"
11065,6-1-2017,E1066,43,83,"?3,320.00"
46605,5-9-2016,E1072,15,57,"?1,225.50"
34721,9-3-2015,E1021,32,25,?450.00
51827,8-15-2018,E1011,50,50,"?1,050.00"
81365,10-8-2016,E1064,55,14,?210.00
75852,6-9-2015,E1075,45,27,?351.00
80461,2-13-2015,E1035,64,5,?142.50
8627,10-11-2016,E1046,51,82,"?3,116.00"
54807,4-1-2017,E1021,1,29,"?1,131.00"
70782,8-24-2018,E1022,44,10,?140.00
68332,7-11-2015,E1076,37,37,"?1,961.00"
70477,12-20-2018,E1032,29,82,"?3,772.00"
67440,10-7-2015,E1020,69,55,"?6,808.45"
53753,6-17-2016,E1064,64,12,?342.00
58163,9-24-2016,E1071,52,6,?330.00
27516,4-10-2016,E1047,73,38,"?1,140.00"
55926,9-8-2016,E1033,7,79,"?1,501.00"
28878,1-30-2016,E1068,55,64,?960.00
30273,5-13-2016,E1001,12,17,"?4,479.50"
10098,12-27-2018,E1061,68,5,?46.00
67315,8-1-2018,E1054,46,25,?375.00
29035,2-8-2015,E1037,74,15,?243.75
66381,5-26-2016,E1069,13,63,?834.75
87871,8-4-2017,E1043,55,12,?180.00
29168,8-20-2016,E1058,53,17,?331.50
77803,6-8-2017,E1022,26,83,"?1,743.00"
75103,10-15-2016,E1044,8,10,?180.00
9750,3-18-2018,E1026,40,23,"?2,231.00"
41970,4-28-2015,E1089,7,7,?133.00
59280,6-7-2017,E1033,26,15,?315.00
77848,12-26-2018,E1021,7,8,?152.00
87861,10-10-2015,E1010,45,54,?702.00
36850,4-8-2016,E1012,13,49,?649.25
18635,12-21-2017,E1053,48,58,"?1,012.10"
16532,11-3-2017,E1046,19,31,?387.50
59696,5-3-2018,E1019,3,39,?717.60
76435,12-10-2017,E1018,24,44,?855.80
43896,1-21-2018,E1030,69,13,"?1,609.27"
70676,7-21-2016,E1046,36,67,"?1,139.00"
28442,7-21-2015,E1048,39,6,?120.00
41569,2-7-2017,E1037,1,27,"?1,053.00"
49815,8-23-2017,E1004,56,75,?712.50
20214,4-21-2015,E1053,17,56,?868.00
87063,7-10-2018,E1061,67,35,"?1,725.50"
62838,10-2-2017,E1003,38,43,"?1,376.00"
52674,11-11-2017,E1016,17,80,"?1,240.00"
36914,5-16-2016,E1007,64,58,"?1,653.00"
34680,9-10-2015,E1054,60,38,?475.00
72032,2-24-2017,E1066,4,87,"?2,958.00"
8763,7-21-2017,E1059,47,27,?648.00
16858,10-11-2018,E1018,9,87,"?1,914.00"
54320,6-18-2017,E1085,1,75,"?2,925.00"
60373,10-25-2018,E1014,22,11,?49.50
21751,3-30-2017,E1081,73,28,?840.00
31905,3-6-2015,E1010,50,66,"?1,386.00"
76919,3-9-2015,E1032,45,49,?637.00
41309,3-1-2015,E1019,36,76,"?1,292.00"
49251,10-23-2015,E1045,11,9,?114.75
22229,6-19-2015,E1029,28,68,"?1,292.00"
7924,8-29-2015,E1073,8,27,?486.00
29329,5-13-2015,E1079,22,77,?346.50
70932,2-19-2015,E1028,45,70,?910.00
41965,6-17-2018,E1067,42,70,"?1,812.30"
77885,10-4-2016,E1079,65,41,?492.00
86305,5-18-2018,E1011,26,64,"?1,344.00"
12328,2-28-2018,E1022,22,61,?274.50
46803,4-11-2016,E1068,67,73,"?3,598.90"
10391,7-14-2018,E1008,34,81,?810.00
21147,8-12-2018,E1027,76,42,"?1,396.50"
61458,9-27-2017,E1067,56,12,?114.00
23338,1-4-2017,E1026,9,52,"?1,144.00"
27136,9-25-2015,E1011,24,54,"?1,050.30"
60681,3-29-2016,E1021,51,29,"?1,102.00"
55260,12-28-2016,E1087,30,78,?752.70
55616,8-26-2016,E1035,55,56,?840.00
48020,2-14-2015,E1008,14,65,?455.00
72879,2-24-2016,E1082,45,32,?416.00
82769,10-13-2018,E1063,69,11,"?1,361.69"
54744,6-8-2017,E1077,9,76,"?1,672.00"
27652,11-4-2018,E1048,61,28,?392.00
36757,2-5-2015,E1019,71,60,?447.00
19457,6-10-2017,E1023,7,89,"?1,691.00"
7001,1-5-2017,E1019,75,8,?351.20
79910,4-25-2018,E1054,19,17,?212.50
71274,8-27-2015,E1005,75,76,"?3,336.40"
15402,1-15-2015,E1033,19,24,?300.00
8539,6-12-2016,E1016,61,10,?140.00
21067,3-23-2017,E1083,4,45,"?1,530.00"
7076,1-28-2016,E1008,29,84,"?3,864.00"
86745,7-30-2018,E1012,10,45,?960.75
50124,9-7-2017,E1053,10,27,?576.45
62568,6-3-2018,E1013,74,16,?260.00
63738,1-15-2015,E1029,30,57,?550.05
65968,6-12-2018,E1070,54,29,?224.75
27104,9-23-2018,E1004,33,50,?700.00
73252,11-2-2015,E1009,39,68,"?1,360.00"
61348,3-19-2015,E1070,62,79,"?6,399.00"
87237,9-23-2018,E1028,34,53,?530.00
10053,3-10-2015,E1004,70,65,"?1,511.25"
51865,11-6-2017,E1008,57,66,"?3,009.60"
81555,2-7-2015,E1022,71,12,?89.40
32040,1-18-2016,E1074,45,80,"?1,040.00"
73818,12-27-2017,E1048,69,24,"?2,970.96"
21932,3-11-2018,E1010,28,47,?893.00
10733,11-1-2015,E1037,44,37,?518.00
46805,12-28-2016,E1006,58,88,"?1,232.00"
12424,9-27-2017,E1088,63,61,?610.00
41994,12-31-2015,E1034,39,90,"?1,800.00"
38695,10-8-2015,E1086,77,43,?408.50
33860,10-28-2018,E1085,11,59,?752.25
17690,1-20-2017,E1028,69,83,"?10,274.57"
68620,2-3-2017,E1020,36,77,"?1,309.00"
16987,1-11-2017,E1067,10,10,?213.50
57448,10-21-2017,E1061,75,68,"?2,985.20"
64796,11-20-2016,E1037,7,31,?589.00
23514,1-11-2017,E1043,53,33,?643.50
15790,7-20-2017,E1022,47,67,"?1,608.00"
73943,8-8-2017,E1023,23,6,?216.00
69601,6-22-2018,E1039,2,44,?440.00
55467,5-23-2017,E1040,57,81,"?3,693.60"
49515,10-4-2015,E1020,77,42,?399.00
34766,7-14-2018,E1075,37,37,"?1,961.00"
85079,2-8-2015,E1003,31,89,?534.00
36339,3-21-2017,E1060,28,35,?665.00
84765,6-26-2015,E1074,26,37,?777.00
27754,3-25-2015,E1036,64,73,"?2,080.50"
85574,3-27-2016,E1046,69,72,"?8,912.88"
47618,4-10-2016,E1026,24,10,?194.50
59289,12-1-2017,E1021,49,67,"?2,197.60"
24954,7-5-2018,E1044,13,10,?132.50
35885,7-22-2015,E1053,21,50,"?1,300.00"
51029,5-26-2016,E1061,58,83,"?1,162.00"
15613,10-13-2017,E1042,77,17,?161.50
89702,10-18-2015,E1065,71,46,?342.70
5217,8-9-2017,E1014,26,90,"?1,890.00"
33393,11-20-2018,E1079,33,10,?140.00
25093,10-25-2015,E1028,44,34,?476.00
53692,10-24-2018,E1058,16,68,?170.00
68505,9-7-2015,E1011,62,46,"?3,726.00"
55347,4-29-2015,E1033,65,72,?864.00
72946,6-17-2015,E1036,46,31,?465.00
57496,11-11-2015,E1086,65,17,?204.00
26253,7-9-2016,E1011,34,24,?240.00
66587,4-14-2017,E1076,63,30,?300.00
60747,11-19-2015,E1081,66,48,?864.00
53999,2-3-2015,E1042,64,34,?969.00
30158,3-19-2016,E1040,20,69,"?1,725.00"
27632,1-13-2018,E1027,29,20,?920.00
72425,4-10-2017,E1066,31,43,?258.00
59065,1-4-2017,E1024,58,28,?392.00
77363,1-24-2017,E1062,65,24,?288.00
85525,8-6-2017,E1034,1,58,"?2,262.00"
21628,5-17-2015,E1086,52,33,"?1,815.00"
6450,12-17-2015,E1024,39,66,"?1,320.00"
39484,5-6-2016,E1070,76,61,"?2,028.25"
62228,12-14-2018,E1011,38,18,?576.00
74701,8-26-2015,E1032,71,70,?521.50
17673,2-22-2015,E1031,51,86,"?3,268.00"
